Temperature	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
68	3674.15957	4478.338867	4017.800576	6291.250586	5614.33291	5682.41959	5340.948887	5805.017363	6295.210977	3423.785186	3277.380615	3258.82084	6105.382461	4617.358262	5264.690723	5340.502305	5833.630547	5830.951445	5217.870547	4861.850059	5342.404219	4945.116211	5370.038535	5435.782871	6027.845195	6223.21334	6639.442988	5230.658887	6793.907383	7528.921758	6075.86791	5159.771133	5055.385547	5888.000469	5314.876797	4594.199629	5152.32998	5242.109512	5883.399395	7492.330332	5827.146973	6148.359004	6029.537832	5810.967891	7053.576992	5770.800527	5892.76748	4916.20416	6720.744238	6238.344824	5863.68332	5220.345215	5282.395645	8576.928438	10292.10078	6186.862188	5677.202734	5623.941738	5310.499258	4854.84459	6380.270527	6339.771152	5866.923184	6210.775723	6520.145859	5921.49373	6363.289648	6649.668047	5487.887266	5649.298398	7227.667969	5489.085234	7418.258691	7034.804395	5264.924258	5626.626895	6491.961094	6093.52834	5799.041074	5698.266406	6105.65248	6530.958359	5373.665723	5545.284121	6258.142031	6619.020566	6733.877148	6596.600547	6544.515605	6177.084102	6226.537188	6914.606445	6371.525703	3051.625742	3061.194814	3053.059688
69	3803.803242	4711.539805	4206.099033	6212.732266	5564.047148	5627.352676	5296.180586	5712.046211	6232.365996	3405.137813	3262.792227	3239.675605	6046.435176	4603.31082	5224.692266	5307.496699	5785.124863	5771.109883	5177.605723	4826.627891	5282.812109	4910.667227	5284.737813	5349.013828	5952.904766	6146.93707	6525.550938	5170.134746	6672.357969	7392.167109	5980.44541	5133.633203	5025.318242	5766.40957	5196.542031	4572.596816	5143.994805	5231.63209	5811.505059	7337.467832	5765.235449	6072.155918	5939.075605	5759.374648	6929.704746	5687.26957	5738.206563	4865.190488	6620.087305	6163.539063	5822.993379	5197.504199	5266.601426	8447.349336	10148.74938	6132.116387	5641.790039	5578.648613	5287.661875	4809.637832	6348.72627	6261.537383	5826.328965	6139.042637	6426.07	5886.602188	6279.233242	6567.75166	5457.241484	5582.233301	7115.181758	5462.769004	7335.099688	6979.559785	5249.559629	5607.364746	6443.076816	6051.056836	5782.428926	5679.010996	6054.45418	6426.182617	5346.008906	5513.529219	6260.087422	6599.840527	6701.407227	6569.128066	6490.14832	6143.106855	6184.223398	6844.356328	6345.424609	3054.173105	3063.06792	3052.797588
70	3947.601133	4974.209824	4415.251221	6135.292715	5518.849199	5577.932227	5254.427949	5618.925137	6170.880449	3385.695195	3248.352178	3220.740918	6001.488027	4587.808242	5188.104375	5280.074141	5738.516426	5715.96459	5140.912539	4796.491523	5225.641504	4879.894531	5203.280781	5264.12373	5885.687461	6081.518105	6417.359902	5113.850059	6554.184355	7263.527578	5889.078516	5116.885293	4999.19459	5647.304336	5106.718867	4551.351875	5135.426504	5226.685059	5748.769961	7192.714453	5711.036113	6002.557598	5859.579316	5701.631992	6799.018359	5591.580645	5588.277656	4820.046328	6524.761504	6093.836426	5794.838613	5175.038887	5253.460273	8322.096641	9986.476758	6080.468047	5601.812539	5543.619238	5267.130332	4767.271543	6323.06832	6186.328848	5788.856816	6071.638008	6335.73998	5858.640078	6199.704727	6490.307363	5423.935762	5521.729746	6995.15332	5436.725352	7257.490273	6926.340273	5234.671211	5591.174785	6390.219414	6007.324316	5763.51	5659.693672	6005.175313	6322.80166	5321.33377	5482.5175	6262.841211	6582.264668	6674.870547	6534.565469	6435.169473	6110.616387	6143.531758	6772.972012	6316.743066	3055.546299	3064.220576	3050.174316
71	4097.58374	5249.785156	4630.553457	6057.41043	5476.084414	5531.838066	5216.046836	5522.330469	6110.399766	3365.060029	3234.94373	3202.687793	5959.857656	4571.73041	5153.133789	5255.17252	5688.890566	5667.339824	5107.428418	4771.027441	5166.180449	4852.073027	5123.997109	5182.803223	5824.217949	6024.64752	6307.299922	5062.168926	6439.618008	7143.707559	5796.503613	5096.921543	4975.114004	5533.375234	5038.730938	4530.52084	5126.076543	5229.703906	5694.864375	7063.874043	5661.213496	5942.231836	5788.033691	5648.515195	6663.066836	5501.91002	5466.832832	4781.638379	6436.033672	6033.321055	5773.468008	5153.896563	5244.957109	8197.851992	9820.781563	6032.152305	5561.079336	5508.527148	5248.313516	4730.648359	6301.808262	6122.870918	5754.161016	6009.015918	6256.856875	5833.733223	6121.471641	6416.743223	5391.208418	5468.731191	6865.420156	5410.845352	7183.711328	6866.344863	5226.562715	5576.949063	6334.447832	5964.246973	5741.257383	5640.328516	5961.287969	6222.201816	5296.490117	5452.726973	6264.759746	6566.076172	6651.49375	6497.717051	6380.583652	6078.225918	6101.820762	6701.077266	6285.763164	3055.687295	3065.189551	3046.001016
72	4240.937549	5508.415195	4830.698203	5980.823398	5435.921113	5488.361289	5180.323555	5418.42332	6052.445625	3344.100723	3221.41999	3185.824141	5900.608047	4557.086758	5117.936895	5231.961465	5639.935195	5624.326816	5078.48959	4751.264355	5101.505645	4825.790449	5054.17248	5114.300098	5768.605879	5976.154883	6197.486289	5014.330977	6331.307402	7035.16918	5702.547207	5077.616328	4954.450313	5426.126758	4979.309336	4510.696758	5115.930156	5236.334434	5649.40334	6944.539121	5617.204004	5895.007539	5725.97373	5604.366719	6523.894258	5427.069336	5387.225898	4748.557305	6354.99373	5983.793652	5738.758965	5134.255508	5240.766582	8072.728496	9665.336289	5988.539609	5521.631543	5463.607754	5231.519336	4700.486172	6278.027813	6070.749785	5721.777793	5956.31582	6187.640566	5810.176875	6046.08752	6343.788145	5363.743633	5423.215234	6734.613809	5388.063242	7112.870352	6789.548379	5222.96541	5556.586426	6280.94873	5921.937344	5727.926348	5622.628516	5922.223105	6126.206016	5271.980605	5424.426582	6264.933926	6551.141895	6631.506387	6460.636445	6332.423594	6045.995234	6059.471973	6633.42666	6255.785391	3055.593633	3066.108555	3042.989492
73	4359.463301	5717.311953	4993.569258	5907.398027	5398.185293	5446.022344	5145.017871	5321.238613	5995.931035	3323.019736	3206.67998	3169.579971	5816.963066	4543.241426	5082.648496	5208.692109	5593.835117	5584.078594	5052.929551	4737.44377	5033.778203	4798.140977	4998.756738	5055.998535	5718.076348	5934.271113	6095.487227	4969.235215	6231.388906	6934.341289	5607.267813	5058.348047	4937.591367	5323.123457	4916.056133	4494.569961	5105.969063	5230.447227	5607.225879	6831.403164	5577.405527	5858.800977	5673.956816	5570.384551	6389.321621	5366.606738	5336.576426	4717.830508	6278.980586	5939.481621	5698.378359	5116.186699	5236.51877	7947.706035	9509.686836	5951.713262	5485.039551	5414.224746	5212.696172	4675.45291	6252.994766	6025.25291	5691.727891	5911.741582	6119.465859	5786.557891	5977.07582	6267.337676	5339.865645	5380.44832	6606.56791	5369.830117	7040.44084	6712.284746	5216.432246	5531.812578	6230.750234	5876.85832	5719.123203	5606.057813	5889.615195	6035.172773	5246.681035	5394.352461	6260.533223	6535.687168	6618.081641	6422.887402	6289.394023	6015.712422	6021.957305	6572.763047	6225.568652	3056.492725	3067.566367	3041.278545
74	4435.572754	5848.236563	5099.639102	5838.846992	5364.876855	5405.486563	5112.375332	5242.960156	5946.090527	3302.012852	3191.931064	3153.330059	5729.152422	4529.379375	5048.133184	5187.53168	5549.067246	5545.293887	5026.49998	4731.179453	4972.667207	4768.564668	4950.156836	5006.28541	5674.39625	5895.107324	6003.446582	4929.212148	6142.621523	6839.365996	5511.654785	5042.20541	4920.174883	5224.815469	4852.96084	4481.617344	5098.294727	5221.005215	5557.058887	6723.726836	5540.746895	5830.696543	5635.289883	5541.735137	6257.507363	5311.252031	5283.147598	4689.038398	6209.136816	5883.29	5662.865645	5102.68209	5225.582559	7829.2425	9356.597852	5918.905391	5450.144766	5368.384258	5190.616211	4654.202363	6229.747422	5983.409844	5665.86377	5872.499434	6044.648965	5768.11793	5919.555762	6191.347539	5311.672422	5338.906211	6484.909336	5353.984883	6967.489199	6643.795996	5199.082109	5505.083516	6190.094512	5837.187695	5707.785352	5588.10248	5864.952148	5950.744727	5222.905176	5365.193047	6249.907363	6518.203574	6609.678008	6385.413223	6249.595527	5988.705508	5991.720918	6519.967832	6196.506543	3058.744346	3070.373145	3040.382744
75	4459.495293	5885.941895	5134.266348	5772.94709	5335.322617	5366.76334	5080.70166	5186.183281	5904.435254	3280.552188	3176.194277	3136.519551	5657.702988	4516.471621	5015.145215	5169.819453	5504.53998	5507.954238	4991.42791	4727.586758	4920.913594	4738.034102	4902.018887	4962.442324	5636.783086	5858.627324	5920.47709	4896.358066	6066.253145	6748.922852	5418.115371	5028.60793	4903.193184	5131.923438	4793.529785	4468.625352	5093.795586	5213.544727	5516.411445	6620.37584	5506.677188	5807.242402	5611.056621	5519.707949	6127.405293	5258.61834	5221.441191	4663.549961	6145.789375	5827.934063	5637.622949	5094.256777	5215.818477	7718.797754	9210.254102	5880.985957	5417.734609	5325.745371	5167.017344	4635.68043	6209.191035	5945.815879	5643.345879	5832.632168	5972.946211	5752.662656	5872.60377	6124.860625	5286.42457	5298.424629	6371.883945	5339.516348	6896.349082	6578.999766	5179.815098	5481.857832	6154.996191	5809.595547	5683.379102	5567.546309	5843.913809	5873.580488	5200.211484	5337.4	6230.776875	6499.299355	6595.684746	6349.971172	6202.903555	5962.271445	5964.995078	6474.74373	6167.23332	3061.45791	3072.754736	3039.626289
76	4433.121055	5833.617891	5098.691504	5707.443555	5308.057344	5329.849102	5051.494258	5140.310195	5867.094766	3258.966387	3160.737998	3119.414824	5590.343047	4504.55748	4984.760391	5155.895645	5460.897461	5474.105664	4957.751641	4715.90625	4875.83998	4709.590313	4852.005684	4921.824902	5603.453086	5827.35209	5846.63252	4874.609277	6002.772754	6662.578594	5328.919629	5019.46375	4887.152715	5045.864609	4740.66248	4455.729141	5091.067676	5213.406309	5485.650957	6521.447441	5481.915352	5788.691094	5597.910879	5504.263809	5998.652715	5213.393008	5161.472129	4641.820977	6093.769395	5779.609941	5618.737246	5089.204609	5211.59332	7604.150234	9071.804688	5841.85332	5386.849277	5282.612773	5145.233145	4619.673809	6190.211484	5912.666055	5624.290527	5798.954922	5919.377793	5734.735332	5829.28082	6069.524727	5262.694219	5263.239434	6267.827676	5326.80041	6828.438418	6514.311797	5166.228301	5461.846426	6119.862559	5796.95873	5655.373848	5548.699453	5819.798105	5807.13625	5175.524727	5309.936406	6204.821133	6479.033594	6571.865215	6315.003203	6155.17418	5935.651523	5936.197754	6434.263203	6139.00748	3063.418857	3075.092119	3038.743623
77	4369.180996	5711.271172	5007.993516	5645.311133	5283.375703	5294.244297	5021.885977	5096.770703	5831.796797	3237.377959	3144.6854	3102.126387	5528.384648	4493.498594	4957.08873	5144.0625	5420.352148	5443.438379	4932.946855	4701.507695	4831.099453	4686.14334	4806.661406	4884.984219	5574.446191	5799.224668	5783.554824	4863.31877	5948.509063	6582.104277	5249.15377	5015.820664	4872.471914	4968.835625	4695.799395	4447.054316	5088.80209	5216.362637	5457.316895	6442.206914	5467.682754	5774.997559	5588.174648	5494.327344	5880.29168	5181.195215	5105.533145	4623.136152	6054.38748	5742.270684	5603.376289	5085.925742	5212.19125	7445.802188	8936.062617	5807.540723	5359.101504	5237.148066	5126.021387	4605.789746	6172.373516	5882.552871	5608.985762	5779.78168	5878.534707	5709.456328	5770.343477	6016.147285	5241.420078	5236.665254	6168.79252	5317.479336	6763.837227	6452.222715	5155.540488	5446.276387	6077.416406	5782.943555	5632.106426	5538.644688	5797.401309	5752.010391	5144.988965	5280.773301	6175.574824	6456.096348	6540.050469	6279.931504	6108.29209	5909.635723	5904.076328	6397.084219	6111.798047	3065.098906	3077.144756	3037.81416
78	4281.453115	5545.979609	4882.987207	5594.194453	5261.361563	5256.924316	4988.977617	5049.440625	5795.89459	3216.355283	3129.402715	3085.210996	5474.678848	4483.210234	4931.367676	5132.000449	5382.939922	5417.167969	4919.257871	4689.47127	4776.868926	4666.056543	4768.685117	4854.894043	5550.127246	5757.013047	5728.832754	4861.072852	5900.542656	6505.578242	5180.761738	5014.347969	4863.804824	4898.622383	4655.784199	4440.641055	5086.407422	5220.721641	5416.243301	6369.94793	5458.613027	5760.690059	5572.812754	5484.757109	5780.825918	5155.788984	5051.121602	4605.594434	6021.426914	5711.997578	5589.753164	5084.584746	5213.317559	7265.314785	8802.625742	5779.671758	5333.269375	5189.894258	5108.846504	4592.95709	6157.002266	5859.986406	5596.772188	5771.321055	5837.602051	5681.189492	5711.0175	5949.601992	5219.668535	5216.215293	6068.515684	5311.731543	6701.749824	6394.267305	5145.999102	5440.180469	6040.38959	5764.269941	5608.655293	5532.570508	5774.358066	5702.771406	5106.933711	5250.74582	6147.894297	6429.765391	6504.491504	6243.76416	6064.450469	5884.544668	5870.991133	6361.31625	6084.6275	3067.135283	3080.017871	3036.850479
79	4181.956416	5361.681641	4741.523613	5550.576133	5240.225879	5218.258496	4952.778574	4999.051055	5756.879824	3193.655713	3114.458916	3069.395166	5429.858281	4473.533457	4908.811934	5120.902578	5351.285781	5394.143691	4913.452676	4683.50293	4723.449961	4645.619316	4735.493691	4835.559258	5533.912637	5715.693633	5679.879043	4862.582754	5857.780469	6440.316523	5118.183828	5004.13248	4863.098105	4833.826094	4617.864219	4434.910039	5083.677871	5225.67959	5373.16168	6291.752031	5450.502148	5751.781504	5560.135996	5472.142832	5704.111699	5122.484883	5003.452227	4586.304453	5974.48248	5690.322305	5578.823652	5080.735859	5214.075371	7100.63791	8678.137344	5757.295918	5307.872383	5153.706738	5091.66332	4580.028047	6143.801191	5849.340469	5587.703398	5771.240469	5793.543008	5661.209082	5667.920059	5880.074688	5200.326855	5190.003652	5971.261934	5310.771621	6643.572012	6351.304668	5137.550742	5439.941934	6009.830039	5742.849922	5585.207422	5511.732266	5747.934746	5646.997773	5065.381035	5221.475723	6132.503184	6400.379531	6469.048848	6206.098965	6022.58207	5860.074199	5837.706855	6323.858867	6056.655781	3069.455244	3083.191094	3035.505791
80	4080.069727	5174.044063	4595.980508	5495.74498	5219.543867	5186.830586	4916.941523	4948.500566	5714.299336	3169.662598	3099.868896	3054.403174	5389.87252	4465.267754	4890.76627	5112.261035	5324.386914	5372.595176	4909.802246	4681.042656	4674.833066	4625.917813	4701.132813	4827.207188	5527.596348	5689.293125	5635.962793	4854.030137	5820.14582	6391.688711	5049.817969	4995.014004	4863.999707	4777.941035	4580.126895	4428.19498	5081.00248	5231.188457	5338.956309	6208.804551	5445.408906	5736.685742	5561.323828	5457.999727	5653.845938	5090.353301	4965.075957	4566.307852	5924.338242	5679.903887	5574.557363	5074.301582	5215.05748	6984.694766	8564.284727	5737.664199	5287.829063	5134.593359	5068.08875	4565.685293	6132.953359	5844.708789	5579.860859	5771.032617	5753.539355	5646.693926	5640.80793	5821.075371	5183.519434	5159.83209	5881.058145	5312.771211	6587.877969	6315.384707	5129.833418	5440.528301	5975.259902	5724.641016	5561.82418	5483.612852	5719.160332	5600.54416	5024.319375	5189.031973	6123.175625	6367.44043	6433.772559	6168.197852	5982.575742	5835.812793	5808.498398	6279.864688	6028.437773	3071.235156	3085.672266	3033.510498
81	3983.871768	4992.989785	4453.150527	5437.254785	5212.285977	5158.829004	4885.780957	4901.631113	5671.028809	3145.884297	3085.401543	3040.472256	5356.149531	4457.454629	4875.227402	5106.144199	5301.432266	5353.317813	4904.15375	4683.710703	4630.210762	4609.688926	4665.722852	4826.305078	5526.549395	5677.439941	5595.717598	4818.495879	5786.504863	6352.875723	4988.67584	4989.17043	4846.239609	4732.948535	4544.785879	4424.400352	5076.7825	5236.40582	5310.226816	6141.063945	5445.576074	5710.478945	5570.290078	5441.459336	5616.940566	5063.68752	4931.410176	4547.314883	5878.489473	5677.466465	5576.014258	5069.144688	5217.140625	6904.063711	8456.187383	5718.860469	5273.338047	5124.071133	5040.827891	4549.7525	6122.054531	5822.056172	5577.31877	5764.424121	5720.239473	5632.779746	5608.304766	5775.603242	5173.124219	5126.005801	5800.16873	5314.018086	6534.224316	6275.140508	5121.962871	5432.319473	5934.887207	5717.567793	5537.301563	5455.769531	5695.409688	5564.938418	4988.128828	5155.448242	6107.847148	6328.642988	6398.961602	6131.5825	5944.954141	5810.898164	5782.016348	6230.419961	5999.929258	3072.689346	3087.483301	3031.972061
82	3897.814834	4824.853516	4318.662188	5382.718848	5208.001719	5127.027969	4855.776426	4858.180059	5628.541953	3123.966006	3071.37002	3026.746963	5324.762852	4449.373945	4860.778945	5108.775684	5279.554902	5337.732129	4896.850918	4688.376426	4584.143848	4595.658457	4631.578457	4827.721953	5513.755176	5666.99	5555.90293	4781.199473	5758.770176	6304.484688	4942.84209	4986.961641	4825.319063	4697.886875	4511.205879	4423.255547	5073.657266	5239.804238	5285.488301	6095.835645	5448.048125	5680.253105	5573.630547	5418.863633	5566.60043	5039.514395	4899.81168	4530.208027	5842.464922	5678.075293	5577.802695	5065.190469	5219.831211	6843.006934	8351.052734	5698.542617	5261.484492	5100.098633	5013.706914	4535.035625	6111.106699	5797.699336	5575.002793	5751.140215	5690.466875	5614.096563	5562.775801	5735.00002	5170.686387	5091.022129	5725.480977	5312.486973	6484.735371	6222.753242	5113.450254	5417.624316	5904.255645	5733.170449	5512.517305	5433.418828	5677.895527	5533.725859	4957.542129	5121.697754	6074.004531	6286.254121	6366.827988	6097.512617	5908.678223	5786.830723	5753.964883	6176.388516	5969.788164	3074.531025	3088.82627	3031.126309
83	3820.436406	4676.167305	4194.0075	5334.442461	5189.963887	5093.876387	4826.22291	4817.02584	5586.237813	3102.994893	3057.253213	3014.283223	5296.320664	4441.493828	4846.309883	5112.991992	5261.35748	5330.321641	4889.972363	4691.780605	4537.424414	4581.624316	4601.305645	4831.149395	5500.113145	5651.106836	5517.717617	4757.294746	5738.680547	6267.60043	4915.407383	4984.548516	4806.741797	4670.061992	4479.120625	4422.573906	5075.523613	5243.729141	5263.956699	6046.053789	5451.632363	5662.056191	5565.237461	5402.926816	5517.10248	5013.404473	4869.466797	4514.99791	5817.438047	5671.425781	5571.711172	5055.766309	5222.033301	6798.674863	8250.209199	5680.384199	5247.069258	5069.538867	4989.34043	4522.719863	6101.407754	5777.972422	5567.324219	5736.578535	5665.35582	5594.26916	5518.205703	5692.913691	5171.473262	5057.725234	5655.904648	5310.684824	6440.620625	6169.92123	5103.178672	5404.668086	5880.623027	5765.363672	5490.586797	5413.237207	5670.786699	5498.047988	4930.564746	5091.057324	6028.125508	6243.065215	6335.802754	6065.904844	5874.799219	5763.609941	5723.844395	6119.974316	5940.266602	3075.893672	3091.028291	3030.242227
84	3746.671768	4544.253164	4080.526895	5287.517734	5144.443926	5068.579063	4797.238203	4776.396328	5534.344238	3082.305361	3042.532207	3002.360068	5274.081484	4433.881172	4833.513125	5109.90998	5238.414238	5327.002051	4887.071855	4691.808594	4491.647617	4564.649004	4573.167227	4840.008984	5491.740605	5635.575137	5494.611211	4747.176914	5719.908867	6249.28248	4900.449512	4992.7275	4790.382441	4644.81043	4447.919043	4422.370742	5080.599453	5250.461895	5243.85373	5985.396582	5454.570801	5658.685723	5557.379238	5395.693125	5480.125078	4988.394434	4840.243047	4502.588906	5797.59416	5652.103809	5563.25334	5053.799961	5223.164805	6761.314258	8152.947871	5667.317891	5228.950879	5041.981191	4962.219238	4513.274082	6091.662012	5762.590332	5548.060449	5724.768066	5643.932031	5575.626465	5485.327598	5648.642656	5161.59002	5029.267422	5587.671406	5310.662578	6408.050605	6126.518574	5090.048008	5394.500684	5856.996289	5782.389922	5471.51252	5402.684141	5667.823672	5464.625313	4903.428887	5061.251602	5983.863887	6197.495859	6298.325371	6033.794492	5841.752949	5739.966621	5693.836973	6066.489453	5913.425586	3075.935195	3091.999961	3028.099121
85	3676.454385	4421.13209	3976.841582	5242.574512	5096.250254	5052.771738	4769.757168	4736.166777	5479.969043	3062.43166	3027.811729	2989.875322	5259.896152	4426.260664	4822.636895	5098.960137	5217.550488	5322.250332	4888.901484	4688.713379	4448.696582	4545.472188	4545.033164	4850.043359	5491.374824	5627.11668	5482.581055	4736.70748	5695.849902	6247.15457	4896.478984	5009.270117	4775.461973	4618.337949	4418.367949	4425.504395	5080.260059	5256.981797	5225.262734	5918.636094	5459.23291	5660.993086	5559.430371	5392.026328	5454.61877	4966.165938	4810.326289	4492.45043	5774.901934	5632.81168	5555.368105	5055.176738	5223.524785	6704.128398	8058.215352	5657.12584	5210.434473	5022.580664	4930.437246	4507.089453	6081.597363	5747.081445	5535.266699	5714.115039	5625.666094	5557.68793	5461.955449	5606.79877	5145.870977	5001.812793	5519.990391	5311.321426	6378.923242	6086.147988	5076.216719	5386.706895	5829.015801	5778.912969	5453.084688	5398.798906	5650.091055	5439.70582	4875.911055	5030.616777	5943.504941	6145.286875	6257.083223	6000.976172	5807.488809	5716.676699	5664.43793	6021.11043	5889.194023	3075.699307	3091.10959	3025.286455
86	3610.510059	4300.737344	3881.608477	5204.052969	5066.778535	5034.54957	4745.61252	4697.255156	5427.718594	3043.709521	3014.705918	2978.163193	5248.156738	4419.138086	4813.468945	5094.511328	5201.401602	5310.383887	4892.185254	4683.639141	4414.413984	4525.88748	4517.81166	4852.27125	5492.246895	5623.742031	5473.154629	4724.528926	5683.567871	6237.479375	4894.769355	5024.504941	4763.461992	4589.491133	4391.143105	4432.878594	5078.334785	5257.98043	5210.766855	5859.773887	5466.032988	5658.313184	5565.336055	5391.66584	5426.861563	4947.071152	4779.947949	4483.822051	5747.260371	5617.203652	5550.568125	5055.926113	5227.14957	6644.786738	7967.55998	5649.17373	5190.479238	5006.467969	4894.730137	4503.830508	6069.432773	5735.348887	5536.491387	5703.39082	5607.915566	5542.331719	5441.635586	5566.785996	5131.096699	4970.285	5453.091543	5310.617793	6343.714707	6048.981113	5066.196563	5378.471543	5803.768359	5760.863574	5435.095313	5391.389492	5622.439023	5414.864805	4847.992266	5000.220918	5908.958203	6093.833223	6219.764785	5967.12084	5772.393125	5694.490566	5634.685293	5987.908809	5865.570996	3076.119873	3086.544873	3023.474258
87	3547.813242	4184.286768	3794.172188	5170.828887	5048.303164	5018.976211	4725.529961	4665.419941	5379.491797	3025.577959	3001.791152	2967.361533	5237.560547	4412.667969	4804.769863	5102.236035	5187.879043	5306.544434	4889.845293	4682.826328	4393.288379	4507.765898	4494.230547	4844.01377	5493.089941	5622.47752	5455.412598	4716.030938	5676.122637	6226.268906	4882.776152	5024.620273	4735.809355	4561.685195	4365.167813	4443.227441	5075.732109	5254.251855	5199.297715	5816.222754	5472.091152	5643.560117	5570.630059	5388.9375	5397.779121	4929.27959	4747.328477	4476.57584	5724.403574	5607.244004	5548.12127	5052.707227	5235.284844	6594.233066	7879.514961	5642.148887	5171.249375	4989.890996	4860.260762	4502.152695	6054.159199	5725.462051	5541.093555	5692.316582	5591.217832	5530.423945	5414.871504	5527.395605	5118.917207	4947.098125	5388.538887	5308.197324	6291.209336	6015.69166	5064.575586	5368.21625	5780.258848	5740.558398	5417.556934	5366.510527	5598.536543	5392.027949	4824.660273	4969.492598	5866.14625	6040.133867	6184.108926	5932.033828	5735.094727	5671.528008	5604.755859	5961.958887	5841.526328	3076.27209	3079.2175	3021.332627
88	3485.396553	4072.506855	3709.741084	5140.673867	5032.329473	5009.09293	4704.439883	4643.697305	5332.328457	3007.502627	2986.890547	2956.963594	5229.586289	4407.226855	4806.646172	5111.975879	5170.170586	5308.168203	4894.652656	4693.091445	4379.662734	4489.829043	4472.562207	4832.224355	5495.368887	5620.968125	5434.66957	4712.330957	5665.79375	6216.553125	4856.933047	5016.156523	4695.995547	4536.733477	4338.417852	4454.517461	5073.765781	5249.361797	5187.737305	5790.514102	5468.705449	5625.995977	5572.923086	5382.180605	5375.653281	4901.54127	4711.403789	4470.718613	5711.380977	5599.728809	5547.481641	5054.313164	5240.145234	6564.174766	7793.518438	5633.896094	5156.124238	4966.971953	4830.515371	4501.621621	6040.368633	5713.801016	5545.145879	5681.571328	5574.248613	5520.513848	5384.869316	5488.421191	5103.056328	4932.73748	5324.755176	5307.808887	6232.660938	5985.863223	5065.389922	5358.648887	5752.416738	5720.257734	5404.640566	5335.197363	5583.980176	5372.845801	4805.560723	4937.546973	5792.626309	5977.930762	6136.000527	5890.920488	5695.954824	5644.835293	5574.600098	5932.479023	5815.895938	3076.286777	3070.353262	3018.607344
89	3422.688203	3961.595996	3627.467412	5113.125098	5016.348477	5002.755684	4680.791328	4626.152012	5287.316719	2988.472578	2968.988926	2946.571084	5227.831914	4410.341016	4817.384688	5117.908379	5149.12416	5296.110859	4905.250059	4710.362988	4350.490645	4469.507441	4452.040078	4825.180781	5497.230039	5619.29293	5414.621797	4708.840547	5657.649141	6216.589961	4829.749023	5012.090645	4649.892168	4511.262422	4310.840059	4460.986426	5068.939004	5247.179219	5171.409121	5771.408164	5462.87582	5609.912344	5577.853027	5376.695234	5361.765313	4869.212793	4672.481719	4467.887559	5694.494043	5592.375781	5546.604121	5060.801191	5224.784551	6538.656523	7712.105313	5625.377129	5145.811074	4940.649492	4801.528848	4502.604238	6032.945313	5701.291484	5551.315508	5672.108203	5555.515078	5509.767363	5355.834609	5449.991855	5090.441758	4912.536504	5259.151582	5308.500938	6177.808887	5958.604316	5045.716797	5350.10209	5721.800449	5701.632891	5400.007266	5311.672734	5570.435684	5359.116895	4785.795352	4904.563965	5700.698379	5899.887031	6070.874785	5840.867227	5659.605488	5614.724063	5541.698496	5893.609707	5787.998105	3075.921924	3061.502178	3014.84
90	3364.239678	3858.89085	3554.110107	5093.334609	5000.867891	5002.434297	4656.960684	4597.344648	5247.505156	2968.71042	2949.815166	2936.732266	5234.45877	4417.398438	4826.645234	5122.187324	5132.745547	5281.324551	4913.871543	4719.103105	4317.315801	4446.919512	4432.762031	4823.362266	5497.950586	5623.861836	5395.420781	4709.396953	5656.224492	6225.745137	4813.494277	5012.455781	4614.298789	4487.799277	4283.887539	4458.245918	5062.699512	5255.294004	5156.358145	5748.794004	5461.83625	5588.916602	5580.090879	5374.397422	5350.068516	4839.792695	4632.798672	4468.398555	5674.211836	5584.544668	5546.162461	5066.44166	5214.487656	6508.36334	7640.117012	5618.063027	5139.59998	4913.040645	4772.387676	4504.529961	6030.743691	5702.611484	5554.437559	5664.876719	5535.118301	5487.490547	5332.325742	5411.01502	5081.337031	4873.480859	5192.51793	5310.93043	6123.701992	5934.794297	5019.027832	5340.269531	5694.092578	5684.206172	5395.122969	5293.100176	5551.234492	5347.672246	4760.7025	4874.009746	5599.118828	5810.079629	5999.130723	5786.282461	5631.888125	5581.310313	5505.050547	5850.834492	5758.555469	3075.801963	3054.989424	3010.703232
