Temperature	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
60.5	6751.021172	6415.72959	6235.780527	6813.257734	7112.743086	7033.045996	6604.823965	6953.770723	7065.530762	2847.718027	2823.292188	2855.223945	6729.365586	7356.404688	7120.897266	7234.775273	7595.285508	8545.456797	7281.138516	6764.778398	7226.447109	7786.391328	7324.986211	6683.344258	5681.186523	6951.390547	7040.544941	6899.628887	7056.332637	7390.380996	7159.36793	7446.94127	7016.897832	7164.313691	7415.374551	6567.648301	7054.581035	6893.208926	7082.646953	7005.619531	6878.603164	7231.178125	7165.415801	7210.837676	7268.389707	6929.538711	6991.531992	5979.828652	6771.002109	7085.112617	6505.294629	6777.297324	7033.194941	7071.044961	7343.813203	6143.865195	7874.066035	6767.305117	6830.426133	5660.868105	6759.289629	6521.710742	6810.781191	6901.733262	6909.320156	6751.902148	6464.021094	7015.824355	7012.903848	6978.991035	7355.003828	6781.683789	8624.732656	9083.231484	8300.971152	8425.189375	7974.074395	7050.424824	8057.624434	8084.540078	10216.49402	8568.871484	9627.296289	6790.168574	4863.615879	5086.521895	5333.73459	6787.010527	6414.095645	6110.990488	6631.838496	6636.598164	6771.364844	3376.145654	3324.798887	3302.727891
61	6806.314824	6493.346484	6330.119434	6783.615625	7073.020957	6996.613301	6565.515117	6917.335332	7036.064902	2845.182783	2821.10167	2853.367061	6683.898281	7307.80625	7071.107715	7180.621641	7540.227988	8500.057305	7234.339629	6724.903105	7187.787129	7735.024492	7257.270391	6618.712695	5640.604961	6912.925215	7000.909121	6861.044668	7018.80834	7342.481484	7123.423242	7404.649648	6973.757324	7108.266914	7346.581367	6505.626191	7027.928418	6863.656191	7049.41752	6969.73207	6839.486895	7202.431289	7126.658438	7171.851426	7234.053848	6893.126641	6953.499824	5931.455488	6728.667461	7043.968438	6465.766289	6740.370957	6993.979707	7027.152734	7297.195254	6120.732012	7825.068125	6744.615684	6798.17834	5617.907109	6727.096367	6492.523887	6780.143223	6871.482754	6879.133809	6718.526348	6429.388984	6972.218477	6973.348555	6939.938398	7317.414395	6720.545332	8581.021055	9028.890977	8248.274258	8376.279883	7930.551738	7011.156836	8024.485	8050.073789	10163.76582	8518.8225	9585.485234	6748.313242	4843.501172	5062.699277	5310.189316	6742.320938	6376.338262	6077.803125	6599.981152	6607.879258	6737.504766	3373.799912	3323.307764	3300.055234
61.5	6862.168535	6570.290742	6424.219473	6754.601953	7033.79457	6959.776953	6526.165215	6879.918418	7003.947461	2842.760186	2819.261201	2851.386504	6641.281484	7262.175117	7023.44291	7129.515371	7486.52207	8455.444141	7187.331211	6684.398398	7148.843457	7685.189727	7193.851426	6559.20168	5601.350723	6875.482441	6962.206523	6821.984746	6979.397188	7294.566191	7083.68959	7358.034922	6929.159961	7053.810156	7279.467578	6448.884121	7001.447871	6834.503555	7016.371211	6933.138906	6798.586406	7170.843926	7086.34793	7131.664121	7198.751133	6860.845586	6915.135488	5889.114492	6688.89125	7003.819453	6427.860547	6702.451426	6953.468145	6981.833203	7249.195742	6095.696172	7777.720254	6719.584199	6765.80418	5579.002949	6698.365234	6463.492832	6749.408984	6842.031211	6848.68584	6683.141055	6394.109004	6929.056855	6933.019023	6902.817324	7279.057598	6664.869023	8544.912109	8977.968398	8200.238418	8331.613594	7888.90168	6972.055703	7993.086602	8014.125898	10115.37168	8470.225664	9545.407344	6708.705371	4824.492734	5039.865586	5288.318848	6699.631934	6339.378809	6045.861055	6566.348027	6578.921387	6704.566289	3370.903604	3322.20248	3297.733623
62	6920.784902	6649.335469	6521.912695	6724.25832	6994.737148	6921.592207	6486.624238	6840.794727	6968.384258	2840.303857	2817.642285	2849.556504	6600.386348	7217.681895	6977.014922	7079.548008	7432.698848	8411.400977	7138.31332	6642.024258	7107.610332	7634.366582	7130.657773	6501.519102	5562.709141	6837.682363	6922.283457	6781.102207	6937.442422	7244.950352	7039.879121	7306.569648	6881.69582	6998.692305	7212.593262	6393.091523	6973.696855	6803.851484	6981.779102	6893.885215	6755.095879	7136.412891	7043.124824	7088.354648	7160.268945	6829.785	6873.596445	5849.507754	6650.220273	6962.955703	6390.366934	6661.686152	6910.603887	6934.841602	7198.440527	6067.351914	7728.746055	6691.445332	6731.626816	5541.958223	6669.09834	6435.982344	6716.698984	6811.782852	6817.050039	6644.902129	6357.258438	6885.667363	6891.488457	6865.765723	7238.243926	6611.462148	8513.546367	8927.58582	8153.14002	8288.389434	7847.046953	6932.149883	7962.269785	7978.663281	10068.96711	8421.595664	9504.2	6667.910137	4805.078496	5016.650801	5265.327813	6656.846133	6302.215703	6014.148398	6530.114863	6547.973574	6670.429395	3367.687285	3321.3746	3296.027256
62.5	6981.507598	6731.045977	6623.170664	6692.180488	6954.551855	6882.817988	6446.631113	6800.210508	6930.903145	2838.230684	2816.204414	2847.59542	6559.778008	7173.316055	6931.276426	7030.712207	7379.930918	8367.798359	7089.383262	6598.129023	7064.835098	7583.453984	7066.783574	6444.112813	5524.526523	6797.971836	6880.321387	6738.837031	6893.619785	7195.383477	6993.200762	7252.18123	6832.356445	6943.287559	7145.366875	6337.745254	6943.895273	6771.149453	6944.882813	6851.83418	6710.203262	7099.712949	6997.561719	7043.037246	7118.065234	6799.226035	6828.524746	5811.18418	6611.763496	6920.050352	6352.440156	6618.884023	6866.856953	6887.672129	7147.573789	6036.531387	7678.146602	6660.85543	6694.948945	5506.162461	6638.322031	6408.793457	6681.966914	6781.608184	6784.739512	6604.998965	6320.103652	6841.294199	6848.245273	6828.984629	7196.453457	6559.174238	8484.545391	8876.696406	8106.054277	8246.108965	7805.344883	6892.260391	7932.300332	7942.939082	10023.21758	8372.20832	9461.08375	6626.019063	4784.750059	4993.237051	5241.282109	6614.010391	6264.775781	5982.763145	6493.468008	6515.809961	6635.628828	3363.771523	3320.415166	3294.024092
63	7044.952363	6816.14752	6728.276563	6659.023691	6913.399219	6843.152695	6406.51377	6758.947344	6891.624141	2836.161719	2814.865459	2845.833779	6519.774902	7129.007617	6885.721094	6982.935859	7327.747754	8324.53418	7039.186367	6553.686387	7020.685684	7532.314551	7001.829922	6386.152754	5486.451777	6756.284531	6835.99877	6695.634531	6848.378242	7145.93082	6944.752891	7196.693867	6781.532852	6887.640176	7077.586816	6282.62373	6911.773105	6736.706914	6905.81123	6806.993164	6664.176953	7061.289805	6949.213281	6996.905586	7073.262617	6768.073867	6779.129434	5774.009004	6573.662461	6875.08498	6314.053887	6573.996152	6822.641113	6840.435859	7096.788145	6003.609883	7626.20668	6629.59709	6656.363164	5470.832539	6606.445195	6381.942461	6645.889629	6750.681875	6752.020078	6563.045273	6282.31207	6796.621094	6804.002656	6792.04877	7153.850371	6506.970039	8457.858594	8824.6775	8058.868047	8203.761113	7763.14125	6851.94877	7902.932949	7906.422246	9976.957422	8322.585215	9416.316484	6583.25332	4763.902695	4968.875859	5216.293242	6571.261035	6227.33166	5950.893711	6456.886426	6481.642109	6599.666152	3359.359443	3319.346816	3291.994619
63.5	7112.547188	6906.850723	6838.970859	6624.955293	6872.195488	6803.915859	6367.051094	6717.86002	6851.549414	2834.15751	2813.396543	2843.851143	6480.135996	7084.895449	6841.039395	6936.191074	7276.619395	8281.49584	6989.426836	6509.332715	6976.320977	7480.675078	6936.33207	6328.636895	5448.858008	6712.840371	6790.098223	6652.33457	6802.888828	7096.940273	6895.756582	7142.432324	6731.768145	6832.746934	7010.066211	6227.480586	6877.920879	6701.745938	6866.137578	6759.936348	6618.90168	7022.455098	6898.811113	6949.950195	7026.281055	6735.323809	6727.208789	5737.883848	6534.598223	6828.045938	6276.170195	6528.139316	6778.701543	6793.323789	7046.43875	5969.954707	7573.786211	6597.950781	6617.047852	5436.265742	6573.571504	6356.266191	6608.128652	6718.898145	6718.596914	6520.13	6245.385723	6752.150645	6760.05584	6754.464473	7111.005664	6455.712695	8427.220195	8772.631211	8012.630273	8161.518496	7720.899648	6811.6325	7868.930352	7869.372246	9930.198203	8273.071582	9370.35918	6539.030742	4743.144746	4944.567324	5191.660078	6529.122188	6190.0775	5920.003711	6419.724316	6445.822637	6563.507266	3355.37627	3317.715342	3289.76043
64	7185.553555	7003.640195	6956.618789	6589.112656	6830.556016	6764.603242	6328.32207	6676.167422	6810.955195	2832.328018	2811.715977	2842.048496	6440.526055	7040.798105	6796.997148	6889.523125	7226.431563	8239.482207	6939.976836	6466.105859	6931.443066	7430.241406	6870.655195	6271.927363	5412.297383	6667.925195	6742.959219	6609.038711	6757.045215	7048.050215	6848.016035	7090.226582	6683.047598	6779.304141	6944.374609	6172.528438	6842.56498	6665.6575	6826.700801	6712.188438	6574.713789	6983.347188	6847.166855	6901.30377	6977.568438	6701.634336	6673.300313	5702.169727	6494.727656	6779.882676	6238.017598	6481.754082	6734.895137	6747.22166	6996.415117	5935.079023	7518.795176	6565.343379	6577.057832	5402.043203	6539.003047	6332.187285	6567.869727	6684.773906	6683.568535	6476.857871	6208.475684	6706.798066	6715.913223	6716.600781	7068.363047	6405.044258	8393.654414	8720.434375	7966.429336	8118.699043	7678.754355	6771.223633	7831.998809	7832.409648	9883.243008	8223.596328	9324.125	6493.930195	4722.427852	4920.218301	5167.289512	6486.986973	6154.890684	5889.763184	6382.705918	6408.907363	6527.107813	3352.012578	3315.784863	3287.220957
64.5	7263.94623	7107.617031	7081.277773	6551.498926	6787.115977	6724.39793	6289.761016	6633.53	6769.532031	2830.693252	2809.768057	2839.59793	6400.636582	6996.735996	6753.212324	6842.593105	7177.201055	8197.041699	6890.744727	6423.429004	6886.577695	7379.784512	6804.774551	6215.981465	5375.974629	6621.261035	6694.359648	6565.547012	6710.732617	6999.383867	6800.637031	7039.574023	6635.209102	6727.330352	6879.161973	6118.554121	6805.906445	6629.21959	6786.680332	6663.488418	6531.719043	6942.566621	6793.630488	6851.995781	6927.332188	6665.31332	6618.104473	5666.378711	6454.547617	6730.478359	6199.280234	6435.047285	6691.324063	6700.863223	6946.914023	5899.363828	7462.089375	6531.166504	6535.666289	5367.946992	6502.98252	6305.146211	6525.105527	6648.284336	6647.232188	6433.656211	6171.599902	6660.625996	6671.259004	6678.164453	7025.346172	6354.889023	8356.967578	8667.731211	7919.884629	8074.066914	7636.753789	6730.618418	7792.631992	7794.810195	9834.551172	8174.137949	9277.581328	6448.129648	4701.56625	4896.201934	5143.501602	6444.888066	6120.909082	5859.102676	6346.33543	6371.054121	6490.386777	3348.905215	3313.355938	3284.059414
65	7349.717324	7222.138594	7216.739883	6513.07625	6744.001172	6684.006309	6252.224746	6590.871035	6727.609434	2828.899014	2807.830645	2837.554727	6360.513945	6952.495996	6709.419102	6795.719395	7128.369492	8155.34752	6841.812656	6381.276367	6841.516563	7326.941797	6739.702324	6161.639805	5339.662441	6574.01582	6645.411152	6521.912656	6664.859492	6950.839648	6754.602754	6990.598809	6588.371641	6676.150293	6814.589902	6066.006699	6767.985313	6593.030078	6746.949336	6615.286836	6489.722695	6901.13082	6739.315215	6803.03416	6876.22166	6625.852754	6561.609727	5630.352402	6414.580176	6680.939902	6160.06334	6387.893672	6648.033008	6653.632695	6898.410762	5863.275996	7404.548301	6495.116973	6493.886816	5334.214414	6466.065605	6276.511445	6481.210762	6608.882695	6609.955879	6390.395625	6134.786777	6614.61916	6626.931074	6639.21709	6982.081367	6305.553281	8317.187559	8614.7075	7873.689355	8027.745313	7595.108457	6689.58791	7751.815703	7756.860723	9784.774258	8124.877441	9231.060234	6401.519082	4681.589414	4872.07666	5120.479961	6403.0575	6088.41373	5828.132637	6310.607539	6331.696172	6453.343672	3346.77833	3310.874844	3280.977305
65.5	7442.873652	7348.272285	7364.687734	6473.180918	6700.692207	6643.609961	6215.382695	6547.760508	6684.86002	2827.112178	2805.979033	2835.149971	6319.385508	6908.244922	6665.574336	6748.626758	7080.031094	8113.139121	6793.352656	6339.425332	6796.587539	7272.870684	6675.568008	6108.859785	5303.246113	6526.401055	6596.241035	6478.002969	6618.719473	6902.201777	6709.192148	6942.365098	6541.898398	6626.178145	6751.053164	6014.659297	6728.77791	6555.66791	6706.660938	6567.614141	6448.420039	6858.768711	6684.511016	6753.296797	6824.252637	6583.394863	6505.40127	5593.568672	6374.552266	6631.025664	6120.409609	6340.675273	6604.675684	6605.21377	6850.667441	5826.840762	7346.22457	6456.668984	6451.946855	5301.142305	6427.299219	6245.864609	6435.918574	6567.606367	6571.086914	6347.212969	6097.705742	6568.668594	6582.400488	6600.402363	6939.464414	6258.107539	8273.902324	8561.615352	7827.339805	7980.304766	7553.261582	6648.031641	7709.233086	7718.776582	9733.931602	8075.101602	9183.816484	6355.044277	4662.255742	4848.919863	5098.05625	6361.326348	6056.311484	5797.311543	6274.613906	6291.183027	6416.431602	3344.858809	3308.408516	3277.813105
66	7544.984707	7487.180117	7526.876621	6431.834023	6656.549629	6602.410957	6178.865977	6503.451543	6641.71793	2825.201621	2804.092666	2833.023086	6277.168105	6863.678105	6621.208066	6700.849922	7031.626348	8070.951719	6744.571094	6297.93166	6752.166387	7218.611719	6612.685254	6057.898203	5266.181445	6478.416816	6547.454688	6433.668105	6572.153691	6853.532305	6663.998379	6894.133496	6494.577344	6576.897617	6689.141172	5964.555625	6688.510566	6516.95418	6664.810371	6520.86625	6407.146875	6814.826074	6629.33002	6703.401094	6771.996816	6538.376992	6449.233418	5555.783828	6334.924902	6580.617734	6079.682207	6293.626914	6560.635723	6555.87957	6803.003613	5789.748125	7287.268691	6415.898398	6408.85375	5268.907031	6387.298691	6212.546172	6390.163223	6524.866934	6530.890586	6304.22082	6059.03207	6522.550098	6537.233574	6562.058203	6897.528516	6212.379668	8230.092871	8508.242188	7779.835508	7931.833711	7511.508477	6605.708984	7667.675176	7680.657148	9681.734727	8025.103672	9135.951719	6309.243711	4643.433691	4826.419902	5074.785273	6319.268926	6024.419844	5764.655215	6239.277617	6250.174648	6379.03207	3342.662979	3306.585313	3274.887871
66.5	7658.008887	7642.536934	7706.216563	6390.209785	6612.26125	6561.102461	6143.075605	6458.943105	6598.260547	2823.226875	2802.294268	2830.800449	6234.355938	6819.310664	6576.607656	6653.640996	6983.310039	8027.886973	6696.104258	6256.518477	6708.769531	7163.299082	6551.10416	6008.141875	5228.46418	6429.949434	6498.162559	6389.413848	6525.914238	6805.149668	6616.717285	6845.046563	6446.864258	6528.486113	6628.122813	5915.988789	6647.739531	6477.28418	6619.598711	6474.754121	6366.082109	6769.55084	6574.175879	6654.144824	6719.774707	6491.015918	6394.003965	5517.094746	6295.598066	6530.363027	6038.535313	6246.86959	6516.14209	6505.783828	6756.238789	5752.971758	7229.407012	6373.224648	6364.499023	5237.633828	6346.30293	6176.444043	6345.201582	6482.448008	6489.813203	6262.27502	6019.647891	6476.969531	6492.439863	6523.828711	6855.921035	6168.476563	8184.928672	8454.882695	7732.462793	7882.848418	7469.661191	6563.084707	7626.808848	7642.405547	9627.931016	7975.418418	9087.785391	6264.301621	4625.09748	4804.805137	5050.639023	6277.40625	5989.919766	5730.445215	6204.878633	6208.927402	6341.744141	3340.422949	3304.76584	3271.923721
67	7783.208828	7815.115371	7904.260703	6348.184004	6567.988711	6519.588223	6108.057266	6414.338926	6554.878379	2821.094287	2800.666387	2829.042012	6191.105371	6774.532715	6531.458281	6606.639434	6934.359512	7983.047031	6647.08793	6215.162129	6665.833262	7107.300176	6490.810527	5959.242441	5190.103184	6381.52627	6448.827832	6344.60332	6479.506367	6756.145957	6568.249395	6795.200156	6398.509063	6480.057734	6568.217578	5867.741484	6606.004805	6434.727324	6572.09334	6429.027266	6324.59	6723.853477	6519.644375	6604.84541	6667.494629	6442.264824	6337.847676	5477.40623	6255.774941	6479.940977	5997.843125	6199.68543	6470.59793	6455.57332	6709.04666	5715.877012	7172.472227	6328.685664	6318.147422	5206.879063	6305.11291	6139.228809	6301.164707	6440.337031	6447.518457	6219.68293	5979.11002	6430.985762	6447.204121	6485.674512	6814.605723	6125.802363	8138.284414	8401.544805	7684.628535	7833.40002	7427.049141	6519.835723	7585.686152	7604.135566	9573.049922	7925.486836	9038.140117	6219.704766	4607.334883	4783.367246	5025.836445	6235.262559	5952.899746	5695.158926	6170.432246	6166.922266	6304.398301	3338.016074	3302.902695	3268.909512
67.5	7922.035625	8005.372734	8121.425391	6305.41084	6522.390938	6477.571387	6073.227266	6369.465762	6510.977246	2818.760654	2798.910117	2827.202578	6147.604863	6729.487383	6486.570996	6559.369961	6885.508945	7934.61125	6597.55793	6174.249492	6622.922754	7052.776523	6431.329551	5910.660371	5151.424785	6332.853633	6398.975703	6300.203887	6433.779023	6706.993809	6517.925176	6744.471172	6348.825938	6432.315156	6509.224375	5819.436758	6563.908516	6389.16834	6522.14373	6383.13459	6283.161035	6677.071816	6465.973848	6555.041191	6615.58459	6392.483789	6281.651895	5437.653008	6214.792383	6429.310469	5957.81207	6152.689648	6424.256387	6405.29748	6661.434023	5678.260137	7116.258477	6282.483535	6269.61375	5176.078555	6263.277715	6100.633066	6257.577832	6399.95916	6403.606836	6177.173496	5937.362148	6384.778867	6401.852598	6446.969238	6773.424102	6084.191836	8090.653867	8348.490625	7636.294336	7784.550586	7383.153965	6476.930469	7544.436094	7565.815078	9516.820938	7875.676875	8986.779063	6174.997969	4588.829121	4762.57666	5000.099102	6192.866797	5913.952441	5659.433203	6135.731152	6125.193906	6267.097129	3334.849766	3300.926436	3265.742148
68	8076.784531	8214.642695	8359.185859	6262.465098	6476.340996	6435.030352	6039.134043	6324.74207	6467.130293	2816.192217	2796.916494	2825.499453	6104.464336	6684.559922	6441.451055	6512.481523	6836.833672	7884.805957	6548.069492	6133.586289	6580.341152	6998.887598	6372.580645	5862.803555	5112.764258	6284.38002	6349.375234	6256.435039	6388.764336	6657.99377	6467.509961	6693.495391	6298.602773	6384.538398	6451.341641	5771.705703	6522.16959	6342.34041	6471.019961	6336.519863	6241.817285	6630.859629	6413.26541	6505.415879	6564.540918	6342.538008	6224.735566	5397.689316	6173.065059	6378.990508	5917.949922	6105.782793	6377.376914	6355.61791	6613.607754	5640.462207	7061.425254	6235.428262	6218.911582	5145.760645	6222.210449	6061.406797	6214.923125	6360.285957	6359.231035	6135.597734	5895.286348	6338.201973	6356.906895	6406.893965	6730.789395	6042.540234	8042.289609	8295.833301	7587.836504	7735.523809	7339.202441	6434.113613	7503.530801	7527.443457	9459.815117	7826.655918	8934.726953	6128.716953	4570.095957	4742.746602	4974.0275	6150.714199	5873.891504	5623.348008	6101.778438	6084.23498	6229.183926	3331.460332	3298.999609	3262.302627
68.5	8247.286563	8443.40166	8617.214258	6218.920449	6429.898398	6392.373047	6005.899688	6280.601035	6422.676543	2813.541182	2794.868623	2823.616338	6061.59168	6639.600859	6396.448984	6466.09623	6788.466816	7832.83543	6498.394746	6092.732031	6535.576445	6945.652324	6314.291777	5814.910938	5074.190527	6235.801172	6298.906289	6212.760371	6344.279082	6608.758516	6417.053203	6641.973789	6248.402148	6336.908984	6393.449961	5724.35668	6480.520137	6294.103047	6419.326738	6289.414531	6200.670879	6585.26166	6361.83957	6455.971602	6513.641953	6293.032168	6167.113965	5356.887207	6130.622988	6329.179512	5878.100469	6058.105391	6330.490645	6307.000449	6566.255215	5602.349551	7006.90418	6187.402461	6166.549395	5114.961172	6181.42418	6021.893203	6172.428418	6321.554316	6314.613633	6094.14043	5853.658984	6291.420313	6312.400664	6365.53707	6686.474668	6001.010176	7993.565371	8242.936992	7539.628691	7686.17752	7294.62875	6391.747852	7462.666055	7488.759199	9402.268281	7778.036543	8881.611172	6081.1775	4550.900137	4723.688145	4948.075293	6108.783633	5832.842598	5587.597539	6067.665215	6043.260215	6190.623926	3327.870938	3296.651738	3258.542061
69	8433.169668	8689.677969	8894.257949	6174.383184	6383.001543	6348.645742	5973.139492	6236.632109	6377.55498	2810.736455	2792.790703	2821.666377	6018.924883	6594.384492	6351.278945	6419.021992	6740.467832	7780.126484	6448.013145	6051.188848	6488.862715	6892.872285	6256.181816	5767.500938	5035.801016	6187.238086	6248.511055	6168.646699	6299.528496	6559.190664	6367.670645	6589.948555	6198.113613	6288.822715	6334.35834	5677.177188	6438.624375	6244.674648	6368.669844	6241.726074	6159.018691	6541.017324	6311.492637	6406.501523	6462.737188	6243.311602	6107.503457	5315.859336	6087.307188	6279.071621	5837.82998	6010.167949	6283.359082	6259.402969	6518.491035	5563.251133	6953.031543	6138.65459	6112.6525	5084.028535	6141.338477	5982.181172	6129.988457	6283.03582	6269.767285	6052.174141	5812.505254	6244.320723	6267.31916	6323.201797	6640.732559	5960.138496	7944.696934	8189.76332	7491.146113	7636.406504	7249.137129	6349.205313	7421.242363	7449.037109	9344.175156	7730.145059	8827.412734	6032.366914	4531.517949	4705.130313	4922.610996	6067.122051	5792.004785	5552.052305	6033.32625	6002.751152	6151.457598	3324.127861	3294.493857	3254.627813
69.5	8633.756992	8953.396797	9188.91168	6128.977988	6335.697246	6304.109473	5940.772969	6192.711055	6330.526113	2807.838008	2790.586455	2819.398535	5976.214355	6549.271328	6306.33207	6371.713555	6692.834668	7728.092207	6397.739473	6009.429355	6440.291094	6840.52168	6198.585996	5720.253008	4998.079434	6138.907109	6197.965313	6124.2425	6254.394727	6509.81125	6319.817539	6537.631152	6148.269844	6240.73125	6273.587793	5630.646621	6396.969082	6195.85834	6319.223555	6193.267109	6117.269707	6497.98668	6262.245703	6356.694063	6412.157168	6193.526797	6046.898223	5275.108262	6043.630313	6229.294766	5795.300586	5962.697344	6236.408574	6213.094434	6471.108926	5524.439551	6899.560938	6089.70666	6059.235078	5052.869063	6101.57543	5943.091777	6087.282695	6244.764707	6225.073574	6011.267305	5772.149395	6197.171191	6222.559688	6279.460762	6593.507813	5920.7	7895.653301	8136.037578	7442.889844	7586.726504	7203.317617	6306.176465	7379.414004	7407.681777	9286.67418	7683.398301	8772.948477	5984.047422	4511.928477	4687.541406	4897.487773	6025.805156	5752.071699	5516.600703	5998.922578	5963.381621	6111.855508	3320.374785	3292.938574	3250.964141
70	8847.110586	9232.02916	9498.09918	6083.19332	6289.262383	6258.87002	5908.884434	6148.998984	6282.688848	2805.247969	2788.695371	2816.919092	5933.935371	6504.861328	6260.725176	6324.651484	6645.409961	7678.429551	6347.537363	5967.257793	6391.006855	6786.645332	6141.740645	5673.588242	4960.837324	6090.592402	6147.724863	6077.48043	6206.424688	6460.268145	6273.955996	6485.095293	6100.089238	6192.290293	6211.595156	5585.338711	6355.476914	6148.181504	6270.956211	6144.290293	6074.826035	6456.862402	6213.479336	6307.260879	6361.621914	6144.714102	5984.844609	5234.209316	6000.244473	6181.120039	5750.767988	5915.178867	6189.769141	6168.55125	6423.528457	5485.792734	6846.961934	6041.141934	6005.684492	5021.350605	6062.637051	5904.410254	6044.500664	6205.905762	6180.831406	5970.587813	5732.94043	6149.670078	6178.479688	6235.120801	6544.813047	5881.85834	7846.605938	8081.658672	7394.53457	7536.260703	7158.859629	6261.462852	7336.232988	7365.329102	9229.898438	7637.686211	8718.440547	5937.624199	4492.753203	4670.809961	4873.164082	5984.88043	5712.363301	5481.067559	5964.722578	5925.063223	6071.443457	3317.107979	3291.929609	3247.456826
70.5	9070.333242	9522.304531	9817.232461	6036.852832	6242.868594	6212.665801	5877.104902	6105.225879	6233.88791	2803.01377	2787.212119	2814.768613	5891.384805	6460.133457	6215.186211	6277.069414	6597.734668	7629.741133	6297.215859	5924.438359	6341.07584	6730.618457	6085.415352	5627.475586	4923.655684	6041.602402	6097.170117	6028.500977	6156.409922	6410.227637	6228.485449	6431.875254	6052.988164	6143.688242	6147.73832	5540.784492	6313.39209	6101.253672	6224.078828	6095.363984	6032.016113	6415.728691	6165.445078	6257.833027	6310.59873	6096.401914	5921.784727	5194.501426	5957.183867	6133.804238	5705.390684	5867.927793	6143.440742	6125.431289	6375.94582	5447.051172	6794.779766	5992.391445	5951.523965	4989.035879	6023.972813	5866.276563	6000.973828	6167.21584	6136.882383	5928.98041	5694.081504	6102.084805	6134.621758	6191.502441	6496.041367	5844.536719	7797.118633	8026.676074	7345.815566	7486.111211	7114.226895	6215.357148	7291.274043	7321.781191	9173.377969	7591.93252	8663.579453	5894.264668	4473.74166	4653.804277	4849.205156	5943.876758	5672.742793	5445.725449	5929.855703	5887.243223	6031.143945	3314.489014	3290.836963	3244.435352
71	9300.458984	9820.466328	10143.16637	5990.349141	6196.65793	6165.586309	5845.153867	6061.096953	6184.700078	2800.964287	2785.895234	2812.778652	5848.767402	6415.245098	6169.137207	6228.787891	6549.701992	7582.602207	6247.344355	5880.997383	6292.183164	6671.343691	6029.468965	5581.895586	4886.275117	5993.561836	6047.080645	5977.963652	6104.445156	6360.139746	6182.902715	6378.236816	6006.445078	6095.330391	6082.446758	5496.987168	6271.12043	6055.611543	6178.178301	6046.244551	5988.364121	6375.241797	6117.741895	6208.191445	6260.436641	6047.880352	5857.882148	5156.452012	5914.337441	6086.884707	5659.904375	5821.403027	6096.904941	6082.843457	6327.749453	5408.64377	6743.610215	5943.754141	5897.174004	4957.076387	5985.78752	5828.449102	5957.408555	6127.786953	6092.793926	5887.315625	5655.350469	6053.969629	6090.643848	6147.993574	6446.829219	5807.608828	7747.052891	7971.317695	7296.841797	7435.914922	7069.972617	6167.661914	7244.54668	7276.728574	9117.349063	7547.084609	8608.53832	5852.801465	4455.246973	4636.592754	4825.961543	5902.63582	5633.305488	5410.282285	5894.913027	5850.776934	5991.036563	3312.391035	3289.675879	3241.245957
71.5	9532.932578	10120.88953	10467.36172	5944.22541	6149.921016	6118.425215	5813.053965	6017.015391	6135.547461	2799.220566	2784.589443	2811.025498	5806.74625	6370.018867	6122.735605	6180.564746	6501.290938	7536.284316	6197.979648	5837.944844	6244.556816	6607.966855	5974.377832	5537.191973	4848.84873	5945.977051	5997.177969	5926.975352	6051.58416	6309.728691	6137.763105	6324.540449	5961.214609	6047.620957	6017.04041	5453.997207	6228.829844	6011.196777	6133.037266	5997.150938	5944.990547	6334.326563	6070.026074	6158.503594	6211.109785	5999.850898	5794.851113	5119.546797	5872.034219	6040.468906	5615.028574	5774.909863	6050.29334	6040.701914	6279.267832	5370.967422	6692.529648	5895.216309	5843.38877	4925.19373	5947.945859	5790.911133	5913.522754	6087.964414	6048.755508	5845.648223	5616.524238	6005.460781	6047.103809	6104.762578	6397.717676	5770.297793	7696.872422	7917.04668	7247.470723	7385.405996	7026.498906	6119.582383	7196.080352	7231.018027	9061.934336	7501.799844	8553.023555	5813.335156	4437.190156	4619.095898	4803.009492	5861.084297	5594.218125	5375.188086	5859.562461	5815.128047	5950.569766	3310.332539	3288.305322	3238.572314
